# Code RED source/decompiled export
# Source: data/codered/faction_wars_targets.csv
# SHA1: b37f585be34a741f127b9af9c307ae0cd6b7a692

score,category,path,source_kind,regions,groups,high_value_terms,size 
32,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/read/tools__codered_override_menu_finder.py.fullread.txt,manifest/text,,factions:1|scripting:29|spawning:2,,10863
32,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/read/docs__script_workflow__README.md.fullread.txt,manifest/text,,scripting:8|spawning:13|war_behavior:2|world_hosts:9,,2771
32,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/edit/tools/codered_override_menu_finder.py,manifest/text,,factions:1|scripting:29|spawning:2,,10583
32,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/edit/docs/script_workflow/README.md,manifest/text,,scripting:8|spawning:13|war_behavior:2|world_hosts:9,,2684
32,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/tools__codered_override_menu_finder.py.decompiled_source.txt,manifest/text,,factions:1|scripting:29|spawning:2,,11001
32,tune/template pressure,docs/script_workflow/README.md,repo/text,,scripting:8|spawning:13|war_behavior:2|world_hosts:9,,2684
31,research/reference,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/related_apps__Code_RED_ScriptHookRDR_AI_Menu__data__codered__npc_roster_safe_verified.txt.decompiled_source.txt,manifest/text,,factions:2|scripting:1|spawning:27|world_hosts:1,,1338
31,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/docs__code-red-script-workflow__LANES.md.decompiled_source.txt,manifest/text,,scripting:6|spawning:9|war_behavior:3|weapons_pressure:1|world_hosts:4,refgroup,2748
30,research/reference,related_apps/Code_RED_ScriptHookRDR_AI_Menu/data/codered/npc_roster_safe_verified.txt,repo/text,,factions:2|spawning:27|world_hosts:1,,1135
30,research/reference,related_apps/CodeRED_Script_Workshop/workspace/read/related_apps__Code_RED_ScriptHookRDR_AI_Menu__data__codered__npc_roster_safe_verified.txt.fullread.txt,manifest/text,,factions:2|spawning:27|world_hosts:1,,1152
30,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/read/docs__code-red-script-workflow__LANES.md.fullread.txt,manifest/text,,scripting:5|spawning:9|war_behavior:3|weapons_pressure:1|world_hosts:4,refgroup,2609
30,research/reference,related_apps/CodeRED_Script_Workshop/workspace/edit/related_apps/Code_RED_ScriptHookRDR_AI_Menu/data/codered/npc_roster_safe_verified.txt,manifest/text,,factions:2|spawning:27|world_hosts:1,,1135
30,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/edit/docs/code-red-script-workflow/LANES.md,manifest/text,,scripting:5|spawning:9|war_behavior:3|weapons_pressure:1|world_hosts:4,refgroup,2499
30,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__Code_RED_CarTruck_MissionRecipe_Pass29__README_PASS29_CARTRUCK_MISSION_RECIPE.txt.decompiled_source.txt,manifest/text,,scripting:9|spawning:12|world_hosts:1,population,1293
30,research/reference,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/docs__code-red-script-workflow__NATIVE_VERIFICATION_TEMPLATE.csv.decompiled_source.txt,manifest/text,,scripting:10|spawning:9|war_behavior:2|world_hosts:9,,1715
30,tune/template pressure,docs/code-red-script-workflow/LANES.md,repo/text,,scripting:5|spawning:9|war_behavior:3|weapons_pressure:1|world_hosts:4,refgroup,2499
29,research/reference,related_apps/CodeRED_Script_Workshop/workspace/read/docs__code-red-script-workflow__NATIVE_VERIFICATION_TEMPLATE.csv.fullread.txt,manifest/text,,scripting:9|spawning:9|war_behavior:2|world_hosts:9,,1552
29,research/reference,related_apps/CodeRED_Script_Workshop/workspace/edit/docs/code-red-script-workflow/NATIVE_VERIFICATION_TEMPLATE.csv,manifest/text,,scripting:9|spawning:9|war_behavior:2|world_hosts:9,,1540
29,research/reference,docs/code-red-script-workflow/NATIVE_VERIFICATION_TEMPLATE.csv,repo/text,,scripting:9|spawning:9|war_behavior:2|world_hosts:9,,1540
28,tune/template pressure,research/Code_RED_CarTruck_MissionRecipe_Pass29/README_PASS29_CARTRUCK_MISSION_RECIPE.txt,repo/text,,scripting:7|spawning:12|world_hosts:1,population,1083
28,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/read/research__Code_RED_CarTruck_MissionRecipe_Pass29__README_PASS29_CARTRUCK_MISSION_RECIPE.txt.fullread.txt,manifest/text,,scripting:7|spawning:12|world_hosts:1,population,1103
28,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/edit/research/Code_RED_CarTruck_MissionRecipe_Pass29/README_PASS29_CARTRUCK_MISSION_RECIPE.txt,manifest/text,,scripting:7|spawning:12|world_hosts:1,population,1083
28,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__Code_RED_CarTruck_MissionRecipe_Pass29__reports__spawn_recipe_steps.csv.decompiled_source.txt,manifest/text,,scripting:5|spawning:14|world_hosts:1,population,1204
28,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__Code_RED_CarTruck_MissionRecipe_Pass29__reports__ranked_next_patch_candidates.csv.decompiled_source.txt,manifest/text,,scripting:5|spawning:10|world_hosts:5,population,1266
27,tune/template pressure,research/Code_RED_CarTruck_MissionRecipe_Pass29/reports/ranked_next_patch_candidates.csv,repo/text,,scripting:4|spawning:10|world_hosts:5,population,1071
27,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/read/research__Code_RED_CarTruck_MissionRecipe_Pass29__reports__ranked_next_patch_candidates.csv.fullread.txt,manifest/text,,scripting:4|spawning:10|world_hosts:5,population,1077
27,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/edit/research/Code_RED_CarTruck_MissionRecipe_Pass29/reports/ranked_next_patch_candidates.csv,manifest/text,,scripting:4|spawning:10|world_hosts:5,population,1071
26,world host / gringo,tools/codered_probe_wsc_headers.py,repo/text,,scripting:2|world_hosts:16,vehicle_generator,5505
26,world host / gringo,research/Code_RED_CarTruck_MissionRecipe_Pass29/reports/spawn_recipe_steps.csv,repo/text,,scripting:4|spawning:13|world_hosts:1,population,1017
26,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/read/tools__codered_probe_wsc_headers.py.fullread.txt,manifest/text,,scripting:2|world_hosts:16,vehicle_generator,5667
26,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/read/research__Code_RED_CarTruck_MissionRecipe_Pass29__reports__spawn_recipe_steps.csv.fullread.txt,manifest/text,,scripting:4|spawning:13|world_hosts:1,population,1025
26,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/edit/tools/codered_probe_wsc_headers.py,manifest/text,,scripting:2|world_hosts:16,vehicle_generator,5505
26,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/edit/research/Code_RED_CarTruck_MissionRecipe_Pass29/reports/spawn_recipe_steps.csv,manifest/text,,scripting:4|spawning:13|world_hosts:1,population,1017
26,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/tools__codered_probe_wsc_headers.py.decompiled_source.txt,manifest/text,,scripting:2|world_hosts:16,vehicle_generator,5802
26,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/data__codered__regression_guard_manifest.csv.decompiled_source.txt,manifest/text,,scripting:16|spawning:1|war_behavior:5|world_hosts:4,,4908
25,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/read/data__codered__regression_guard_manifest.csv.fullread.txt,manifest/text,,scripting:16|spawning:1|war_behavior:4|world_hosts:4,,4765
25,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/edit/data/codered/regression_guard_manifest.csv,manifest/text,,scripting:16|spawning:1|war_behavior:4|world_hosts:4,,4678
25,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/related_apps__Code_RED_ScriptHookRDR_AI_Menu__data__codered__npc_model_roster_v1.json.decompiled_source.txt,manifest/text,blackwater,factions:12|scripting:1|spawning:7,,6391
25,archive patch lane,data/codered/regression_guard_manifest.csv,repo/text,,scripting:16|spawning:1|war_behavior:4|world_hosts:4,,4678
24,archive patch lane,scratch/script_workshop_pipeline/read_full/research__menu_resources__3._Add-On_Menu__READ.txt.fullread.txt,repo/text,,scripting:12|spawning:12,,2157
24,archive patch lane,scratch/script_workshop_pipeline/import_queue/research/menu resources/3. Add-On Menu/READ.txt,repo/text,,scripting:12|spawning:12,,2157
24,archive patch lane,scratch/script_workshop_pipeline/edit_workspace/research/menu resources/3. Add-On Menu/READ.txt,manifest/text,,scripting:12|spawning:12,,2157
24,archive patch lane,scratch/script_workshop_pipeline/decompiled_export/research__menu_resources__3._Add-On_Menu__READ.txt.decompiled.txt,repo/text,,scripting:12|spawning:12,,2338
24,archive patch lane,research/menu resources/3. Add-On Menu/READ.txt,repo/text,,scripting:12|spawning:12,,2157
24,archive patch lane,research/IMPORTANT_psocache_rpf_analysis_2026-05-02/psocache_shader_programs.csv,repo/text,,war_behavior:1|weapons_pressure:15|world_hosts:8,,32491
24,archive patch lane,related_apps/Code_RED_ScriptHookRDR_AI_Menu/data/codered/npc_model_roster_v1.json,repo/text,blackwater,factions:12|spawning:7,,5985
24,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/read/research__menu__resources__3.__Add-On__Menu__READ.txt.fullread.txt,manifest/text,,scripting:12|spawning:12,,2188
24,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/read/research__IMPORTANT_psocache_rpf_analysis_2026-05-02__psocache_shader_programs.csv.fullread.txt,manifest/text,,war_behavior:1|weapons_pressure:15|world_hosts:8,,33130
24,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/read/related_apps__Code_RED_ScriptHookRDR_AI_Menu__data__codered__npc_model_roster_v1.json.fullread.txt,manifest/text,blackwater,factions:12|spawning:7,,6209
24,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/read/data__codered__npc_roster.txt.fullread.txt,manifest/text,,scripting:1|spawning:12|world_hosts:3,create_actor,547
24,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/read/data__codered__npc_model_roster_v1.json.fullread.txt,manifest/text,blackwater,factions:12|spawning:7,,6209
24,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/edit/research/menu resources/3. Add-On Menu/READ.txt,manifest/text,,scripting:12|spawning:12,,2157
24,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/edit/research/IMPORTANT_psocache_rpf_analysis_2026-05-02/psocache_shader_programs.csv,manifest/text,,war_behavior:1|weapons_pressure:15|world_hosts:8,,32491
24,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/edit/related_apps/Code_RED_ScriptHookRDR_AI_Menu/data/codered/npc_model_roster_v1.json,manifest/text,blackwater,factions:12|spawning:7,,5985
24,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/edit/data/codered/npc_roster.txt,manifest/text,,scripting:1|spawning:12|world_hosts:3,create_actor,534
24,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/edit/data/codered/npc_model_roster_v1.json,manifest/text,blackwater,factions:12|spawning:7,,5985
24,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__menu__resources__3.__Add-On__Menu__READ.txt.decompiled_source.txt,manifest/text,,scripting:12|spawning:12,,2336
24,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__IMPORTANT_psocache_rpf_analysis_2026-05-02__psocache_shader_programs.csv.decompiled_source.txt,manifest/text,,war_behavior:1|weapons_pressure:15|world_hosts:8,,33311
24,script/native candidate,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__Code_RED_CarTruck_MissionRecipe_Pass29__recipes__car_truck_spawn_recipe_pseudocode.txt.decompiled_source.txt,manifest/text,,scripting:5|spawning:10|world_hosts:1,create_actor,1246
24,script/native candidate,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/related_apps__Code_RED_ScriptHookRDR_AI_Menu__car_truck_spawn_recipe_pseudocode.txt.decompiled_source.txt,manifest/text,,scripting:5|spawning:10|world_hosts:1,create_actor,1209
24,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/data__codered__npc_roster.txt.decompiled_source.txt,manifest/text,,scripting:1|spawning:12|world_hosts:3,create_actor,675
24,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/data__codered__npc_model_roster_v1.json.decompiled_source.txt,manifest/text,blackwater,factions:12|spawning:7,,6347
24,world host / gringo,data/codered/npc_roster.txt,repo/text,,scripting:1|spawning:12|world_hosts:3,create_actor,534
24,archive patch lane,data/codered/npc_model_roster_v1.json,repo/text,blackwater,factions:12|spawning:7,,5985
23,research/reference,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/related_apps__Code_RED_ScriptHookRDR_AI_Menu__data__codered__rosters__README.md.decompiled_source.txt,manifest/text,,factions:12|scripting:1|spawning:7|war_behavior:2|world_hosts:1,,942
22,tune/template pressure,scratch/script_workshop_pipeline/read_full/docs__REPO_STRUCTURE.md.fullread.txt,repo/text,,factions:5|scripting:2|spawning:4|world_hosts:3,refgroup,3431
22,tune/template pressure,scratch/script_workshop_pipeline/import_queue/docs/REPO_STRUCTURE.md,repo/text,,factions:5|scripting:2|spawning:4|world_hosts:3,refgroup,3431
22,tune/template pressure,scratch/script_workshop_pipeline/edit_workspace/docs/REPO_STRUCTURE.md,manifest/text,,factions:5|scripting:2|spawning:4|world_hosts:3,refgroup,3431
22,tune/template pressure,scratch/script_workshop_pipeline/decompiled_export/docs__REPO_STRUCTURE.md.decompiled.txt,repo/text,,factions:5|scripting:2|spawning:4|world_hosts:3,refgroup,3587
22,script/native candidate,research/Code_RED_CarTruck_MissionRecipe_Pass29/recipes/car_truck_spawn_recipe_pseudocode.txt,repo/text,,scripting:4|spawning:9|world_hosts:1,create_actor,1027
22,research/reference,related_apps/Code_RED_ScriptHookRDR_AI_Menu/data/codered/rosters/README.md,repo/text,,factions:12|spawning:7|war_behavior:2|world_hosts:1,,754
22,script/native candidate,related_apps/Code_RED_ScriptHookRDR_AI_Menu/car_truck_spawn_recipe_pseudocode.txt,repo/text,,scripting:4|spawning:9|world_hosts:1,create_actor,1002
22,script/native candidate,related_apps/CodeRED_Script_Workshop/workspace/read/research__Code_RED_CarTruck_MissionRecipe_Pass29__recipes__car_truck_spawn_recipe_pseudocode.txt.fullread.txt,manifest/text,,scripting:4|spawning:9|world_hosts:1,create_actor,1052
22,research/reference,related_apps/CodeRED_Script_Workshop/workspace/read/related_apps__Code_RED_ScriptHookRDR_AI_Menu__data__codered__rosters__README.md.fullread.txt,manifest/text,,factions:12|spawning:7|war_behavior:2|world_hosts:1,,767
22,script/native candidate,related_apps/CodeRED_Script_Workshop/workspace/read/related_apps__Code_RED_ScriptHookRDR_AI_Menu__car_truck_spawn_recipe_pseudocode.txt.fullread.txt,manifest/text,,scripting:4|spawning:9|world_hosts:1,create_actor,1027
22,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/read/docs__REPO_STRUCTURE.md.fullread.txt,manifest/text,,factions:5|scripting:2|spawning:4|world_hosts:3,refgroup,3583
22,research/reference,related_apps/CodeRED_Script_Workshop/workspace/read/data__codered__rosters__README.md.fullread.txt,manifest/text,,factions:12|spawning:7|war_behavior:2|world_hosts:1,,767
22,script/native candidate,related_apps/CodeRED_Script_Workshop/workspace/edit/research/Code_RED_CarTruck_MissionRecipe_Pass29/recipes/car_truck_spawn_recipe_pseudocode.txt,manifest/text,,scripting:4|spawning:9|world_hosts:1,create_actor,1027
