index,path,name,name_hash,is_dir,parent,size,offset,resource_type,resource_type_hint,flag1_hex,flag2_hex
1472,root\content\release64\0xC06BF8AB\0x4555D910\0x6F43544F,0x6F43544F,0x6F43544F,False,1420,24244,2123776,2,.wsc/.csc script,0x80000000,0x8000000F
1473,root\content\release64\0xC06BF8AB\0x4555D910\0x6F91101B,0x6F91101B,0x6F91101B,False,1420,11546,1988608,2,.wsc/.csc script,0x80000000,0x80000007
1474,root\content\release64\0xC06BF8AB\0x4555D910\0x725AF16D,0x725AF16D,0x725AF16D,False,1420,24244,2148352,2,.wsc/.csc script,0x80000000,0x8000000F
1475,root\content\release64\0xC06BF8AB\0x4555D910\0x85F3DB1B,0x85F3DB1B,0x85F3DB1B,False,1420,2270,2381824,2,.wsc/.csc script,0x80000000,0x90000002
1476,root\content\release64\0xC06BF8AB\0x4555D910\0x8FBB2794,0x8FBB2794,0x8FBB2794,False,1420,24244,2172928,2,.wsc/.csc script,0x80000000,0x8000000F
1477,root\content\release64\0xC06BF8AB\0x4555D910\0xA60B0008,0xA60B0008,0xA60B0008,False,1420,24244,2050048,2,.wsc/.csc script,0x80000000,0x8000000F
1478,root\content\release64\0xC06BF8AB\0x4555D910\0xAEB90A27,0xAEB90A27,0xAEB90A27,False,1420,24244,1753088,2,.wsc/.csc script,0x80000000,0x8000000F
1479,root\content\release64\0xC06BF8AB\0x4555D910\0xB8567F96,0xB8567F96,0xB8567F96,False,1420,24244,2271232,2,.wsc/.csc script,0x80000000,0x8000000F
1480,root\content\release64\0xC06BF8AB\0x4555D910\0xBE853674,0xBE853674,0xBE853674,False,1420,24244,1939456,2,.wsc/.csc script,0x80000000,0x8000000F
1481,root\content\release64\0xC06BF8AB\0x4555D910\0xC35A5B54,0xC35A5B54,0xC35A5B54,False,1420,24244,2197504,2,.wsc/.csc script,0x80000000,0x8000000F
1482,root\content\release64\0xC06BF8AB\0x4555D910\0xCD2AEBD7,0xCD2AEBD7,0xCD2AEBD7,False,1420,24244,1826816,2,.wsc/.csc script,0x80000000,0x8000000F
1483,root\content\release64\0xC06BF8AB\0x4555D910\0xCDADAF94,0xCDADAF94,0xCDADAF94,False,1420,24244,2000896,2,.wsc/.csc script,0x80000000,0x8000000F
1484,root\content\release64\0xC06BF8AB\0x4555D910\0xCF503E53,0xCF503E53,0xCF503E53,False,1420,24244,1964032,2,.wsc/.csc script,0x80000000,0x8000000F
1485,root\content\release64\0xC06BF8AB\0x4555D910\0xD4EBD5E9,0xD4EBD5E9,0xD4EBD5E9,False,1420,24244,1802240,2,.wsc/.csc script,0x80000000,0x8000000F
1486,root\content\release64\0xC06BF8AB\0x4555D910\0xDB010D9D,0xDB010D9D,0xDB010D9D,False,1420,4765,2371584,2,.wsc/.csc script,0x80000000,0x80000005
1487,root\content\release64\0xC06BF8AB\0x4555D910\0xDBA83C75,0xDBA83C75,0xDBA83C75,False,1420,24244,1890304,2,.wsc/.csc script,0x80000000,0x8000000F
1488,root\content\release64\0xC06BF8AB\0x4555D910\0xEEE70AE0,0xEEE70AE0,0xEEE70AE0,False,1420,24244,2246656,2,.wsc/.csc script,0x80000000,0x8000000F
1489,root\content\release64\0xC06BF8AB\0x4555D910\0xF7ECEBD1,0xF7ECEBD1,0xF7ECEBD1,False,1420,24244,1777664,2,.wsc/.csc script,0x80000000,0x8000000F
1490,root\content\release64\0xC06BF8AB\0x4D9EA409\0x43F0163D,0x43F0163D,0x43F0163D,False,1421,14466,1613824,2,.wsc/.csc script,0x80000000,0x80000009
1491,root\content\release64\0xC06BF8AB\0x4D9EA409\0xC434CF91,0xC434CF91,0xC434CF91,False,1421,51387,1560576,2,.wsc/.csc script,0x80000000,0x90000022
1492,root\content\release64\0xC06BF8AB\0x850784D2\0x4BDA5AD0,0x4BDA5AD0,0x4BDA5AD0,False,1422,31307,1097728,2,.wsc/.csc script,0x80000000,0x80000013
1493,root\content\release64\0xC06BF8AB\0x850784D2\0x55A490D6,0x55A490D6,0x55A490D6,False,1422,24244,1048576,2,.wsc/.csc script,0x80000000,0x8000000F
1494,root\content\release64\0xC06BF8AB\0x850784D2\0xBBC204EB,0xBBC204EB,0xBBC204EB,False,1422,24244,1073152,2,.wsc/.csc script,0x80000000,0x8000000F
1495,root\content\release64\0xC06BF8AB\0xA51232E2\0xBD3CB854,0xBD3CB854,0xBD3CB854,False,1423,21859,1355776,2,.wsc/.csc script,0x80000000,0x8000000D
1496,root\content\release64\0xC06BF8AB\0xB3EB27E8\0x287D78BC,0x287D78BC,0x287D78BC,False,1424,15055,1544192,2,.wsc/.csc script,0x80000000,0x80000009
1497,root\content\release64\0xC06BF8AB\0xB3EB27E8\0x3D8E63E3,0x3D8E63E3,0x3D8E63E3,False,1424,7260,1536000,2,.wsc/.csc script,0x80000000,0x80000005
1498,root\content\release64\0xC06BF8AB\0xBEF91890\0x3509902E,0x3509902E,0x3509902E,False,1425,10824,2797568,2,.wsc/.csc script,0x80000000,0x80000007
1499,root\content\release64\0xC06BF8AB\0xBEF91890\0x8753B0C6,0x8753B0C6,0x8753B0C6,False,1425,27365,2768896,2,.wsc/.csc script,0x80000000,0x80000011
1500,root\content\release64\0xC06BF8AB\0xBEF91890\0x87EB0E89,0x87EB0E89,0x87EB0E89,False,1425,16373,2752512,2,.wsc/.csc script,0x80000000,0x80000009
1501,root\content\release64\0xC06BF8AB\0xBEF91890\0x8BA0B1B9,0x8BA0B1B9,0x8BA0B1B9,False,1425,17945,2809856,2,.wsc/.csc script,0x80000000,0x8000000B
1502,root\content\release64\0xC06BF8AB\0xBEF91890\0x8BE579B3,0x8BE579B3,0x8BE579B3,False,1425,19263,2732032,2,.wsc/.csc script,0x80000000,0x8000000D
1503,root\content\release64\0xC06BF8AB\0xC51F85B7\0x19204FEF,0x19204FEF,0x19204FEF,False,1426,18551,1507328,2,.wsc/.csc script,0x80000000,0x8000000D
1504,root\content\release64\0xC06BF8AB\0xC51F85B7\0x1964538D,0x1964538D,0x1964538D,False,1426,18546,1486848,2,.wsc/.csc script,0x80000000,0x8000000D
1505,root\content\release64\0xC06BF8AB\0xC51F85B7\0x318FE7A9,0x318FE7A9,0x318FE7A9,False,1426,108,1527808,2,.wsc/.csc script,0x80000000,0x80000001
1506,root\content\release64\0xC06BF8AB\0xC51F85B7\0x9D1715F2,0x9D1715F2,0x9D1715F2,False,1426,2066,1531904,2,.wsc/.csc script,0x80000000,0x80000003
1507,root\content\release64\0xC06BF8AB\0xC51F85B7\0xCDB92077,0xCDB92077,0xCDB92077,False,1426,18546,1466368,2,.wsc/.csc script,0x80000000,0x8000000D
1508,root\content\release64\0xC06BF8AB\0xC51F85B7\0xE0B36415,0xE0B36415,0xE0B36415,False,1426,2042,1529856,2,.wsc/.csc script,0x80000000,0x80000003
1509,root\content\release64\0xC06BF8AB\0xC51F85B7\0xECDD68C9,0xECDD68C9,0xECDD68C9,False,1426,14941,1449984,2,.wsc/.csc script,0x80000000,0x80000009
1510,root\content\release64\0xC06BF8AB\0xF0C82254\0x2453DC52,0x2453DC52,0x2453DC52,False,1427,15619,1136640,2,.wsc/.csc script,0x80000000,0x80000009
1511,root\content\release64\0xC06BF8AB\0xF0C82254\0x2CF6C708,0x2CF6C708,0x2CF6C708,False,1427,24244,1153024,2,.wsc/.csc script,0x80000000,0x8000000F
1512,root\content\release64\0xC06BF8AB\0xF0C82254\0x31114E31,0x31114E31,0x31114E31,False,1427,23143,1177600,2,.wsc/.csc script,0x80000000,0x9000000E
1513,root\content\release64\0xC06BF8AB\0xF0C82254\0x331E4FD1,0x331E4FD1,0x331E4FD1,False,1427,10044,1320960,2,.wsc/.csc script,0x80000000,0x90000006
1514,root\content\release64\0xC06BF8AB\0xF0C82254\0x3CEC4CBF,0x3CEC4CBF,0x3CEC4CBF,False,1427,27549,1202176,2,.wsc/.csc script,0x80000000,0x80000011
1515,root\content\release64\0xC06BF8AB\0xF0C82254\0x5BE9460B,0x5BE9460B,0x5BE9460B,False,1427,17851,1331200,2,.wsc/.csc script,0x80000000,0x8000000B
1516,root\content\release64\0xC06BF8AB\0xF0C82254\0x69C49803,0x69C49803,0x69C49803,False,1427,5324,1130496,2,.wsc/.csc script,0x80000000,0x80000005
1517,root\content\release64\0xC06BF8AB\0xF0C82254\0x8CB75243,0x8CB75243,0x8CB75243,False,1427,4370,1349632,2,.wsc/.csc script,0x80000000,0x80000003
1518,root\content\release64\0xC06BF8AB\0xF0C82254\0xA7A82164,0xA7A82164,0xA7A82164,False,1427,23283,1257472,2,.wsc/.csc script,0x80000000,0x9000000E
1519,root\content\release64\0xC06BF8AB\0xF0C82254\0xC4A97034,0xC4A97034,0xC4A97034,False,1427,21442,1298432,2,.wsc/.csc script,0x80000000,0x8000000D
1520,root\content\release64\0xC06BF8AB\0xF0C82254\0xE34300E4,0xE34300E4,0xE34300E4,False,1427,25566,1230848,2,.wsc/.csc script,0x80000000,0x80000011
1521,root\content\release64\0xC06BF8AB\0xF0C82254\0xEA0CA5E5,0xEA0CA5E5,0xEA0CA5E5,False,1427,14573,1282048,2,.wsc/.csc script,0x80000000,0x80000009
1522,root\content\release64\frontier\0x2BE0ECA6,0x2BE0ECA6,0x2BE0ECA6,True,278,0,,,,0x00000000,0x00000000
1523,root\content\release64\frontier\rio_bravo,rio_bravo,0x2E79F240,True,278,0,,,,0x00000000,0x00000000
1524,root\content\release64\frontier\0x450557CF,0x450557CF,0x450557CF,False,278,539,6410240,2,.wsc/.csc script,0x80000000,0x80000001
1525,root\content\release64\frontier\0x96E04D47,0x96E04D47,0x96E04D47,True,278,0,,,,0x00000000,0x00000000
1526,root\content\release64\frontier\0xDCF649E3,0xDCF649E3,0xDCF649E3,True,278,0,,,,0x00000000,0x00000000
1527,root\content\release64\frontier\gaptooth_ridge,gaptooth_ridge,0xEB388009,True,278,0,,,,0x00000000,0x00000000
1528,root\content\release64\frontier\0xFCCF2B76,0xFCCF2B76,0xFCCF2B76,True,278,0,,,,0x00000000,0x00000000
1529,root\content\release64\frontier\0x2BE0ECA6\0x759D3484,0x759D3484,0x759D3484,False,1522,8433,6434816,2,.wsc/.csc script,0x80000000,0x80000005
1530,root\content\release64\frontier\0x2BE0ECA6\0x817F8050,0x817F8050,0x817F8050,True,1522,0,,,,0x00000000,0x00000000
1531,root\content\release64\frontier\0x2BE0ECA6\0xB63984C3,0xB63984C3,0xB63984C3,True,1522,0,,,,0x00000000,0x00000000
1532,root\content\release64\frontier\0x2BE0ECA6\0xD39FE932,0xD39FE932,0xD39FE932,True,1522,0,,,,0x00000000,0x00000000
1533,root\content\release64\frontier\0x2BE0ECA6\0xE29CF626,0xE29CF626,0xE29CF626,False,1522,20846,6412288,2,.wsc/.csc script,0x80000000,0x80000013
1534,root\content\release64\frontier\0x2BE0ECA6\0xE5F2D605,0xE5F2D605,0xE5F2D605,True,1522,0,,,,0x00000000,0x00000000
1535,root\content\release64\frontier\0x2BE0ECA6\0x817F8050\0x20FA672F,0x20FA672F,0x20FA672F,False,1530,7988,6498304,2,.wsc/.csc script,0x80000000,0x80000005
1536,root\content\release64\frontier\0x2BE0ECA6\0x817F8050\0xDDC98734,0xDDC98734,0xDDC98734,False,1530,10549,6486016,2,.wsc/.csc script,0x80000000,0x80000009
1537,root\content\release64\frontier\0x2BE0ECA6\0xB63984C3\0x0F007A05,0x0F007A05,0x0F007A05,False,1531,8197,6520832,2,.wsc/.csc script,0x80000000,0x80000005
1538,root\content\release64\frontier\0x2BE0ECA6\0xB63984C3\0xB44E0DA7,0xB44E0DA7,0xB44E0DA7,False,1531,13963,6506496,2,.wsc/.csc script,0x80000000,0x8000000B
1539,root\content\release64\frontier\0x2BE0ECA6\0xD39FE932\0x7A868DDB,0x7A868DDB,0x7A868DDB,False,1532,12086,6473728,2,.wsc/.csc script,0x80000000,0x80000009
1540,root\content\release64\frontier\0x2BE0ECA6\0xD39FE932\0x8E046465,0x8E046465,0x8E046465,False,1532,27939,6445056,2,.wsc/.csc script,0x80000000,0x80000017
1541,root\content\release64\frontier\0x2BE0ECA6\0xE5F2D605\0x00A5333E,0x00A5333E,0x00A5333E,False,1534,34360,6531072,2,.wsc/.csc script,0x80000000,0x80000017
1542,root\content\release64\frontier\0x2BE0ECA6\0xE5F2D605\0x6F94EF6C,0x6F94EF6C,0x6F94EF6C,False,1534,6762,6565888,2,.wsc/.csc script,0x80000000,0x80000005
1543,root\content\release64\frontier\rio_bravo\0x3E7DCFFC,0x3E7DCFFC,0x3E7DCFFC,True,1523,0,,,,0x00000000,0x00000000
1544,root\content\release64\frontier\rio_bravo\0xB74A8AB6,0xB74A8AB6,0xB74A8AB6,False,1523,7350,8611840,2,.wsc/.csc script,0x80000000,0x80000005
1545,root\content\release64\frontier\rio_bravo\0xC4C5F136,0xC4C5F136,0xC4C5F136,False,1523,13526,8597504,2,.wsc/.csc script,0x80000000,0x8000000D
1546,root\content\release64\frontier\rio_bravo\0xECEAA34D,0xECEAA34D,0xECEAA34D,True,1523,0,,,,0x00000000,0x00000000
1547,root\content\release64\frontier\rio_bravo\0x3E7DCFFC\0xB2C9EAF1,0xB2C9EAF1,0xB2C9EAF1,False,1543,29386,8620032,2,.wsc/.csc script,0x80000000,0x90000012
1548,root\content\release64\frontier\rio_bravo\0x3E7DCFFC\0xF26F0E07,0xF26F0E07,0xF26F0E07,False,1543,8682,8650752,2,.wsc/.csc script,0x80000000,0x90000006
1549,root\content\release64\frontier\rio_bravo\0xECEAA34D\0x2AC38411,0x2AC38411,0x2AC38411,False,1546,12495,8660992,2,.wsc/.csc script,0x80000000,0x9000000A
1550,root\content\release64\frontier\rio_bravo\0xECEAA34D\0xEC218198,0xEC218198,0xEC218198,False,1546,7489,8675328,2,.wsc/.csc script,0x80000000,0x80000005
1551,root\content\release64\frontier\0x96E04D47\0x19B3A683,0x19B3A683,0x19B3A683,True,1525,0,,,,0x00000000,0x00000000
1552,root\content\release64\frontier\0x96E04D47\0x4C611E0B,0x4C611E0B,0x4C611E0B,True,1525,0,,,,0x00000000,0x00000000
1553,root\content\release64\frontier\0x96E04D47\0x595BD762,0x595BD762,0x595BD762,True,1525,0,,,,0x00000000,0x00000000
1554,root\content\release64\frontier\0x96E04D47\0x809A2397,0x809A2397,0x809A2397,True,1525,0,,,,0x00000000,0x00000000
1555,root\content\release64\frontier\0x96E04D47\0x958D5CF1,0x958D5CF1,0x958D5CF1,True,1525,0,,,,0x00000000,0x00000000
1556,root\content\release64\frontier\0x96E04D47\0x9A5D7159,0x9A5D7159,0x9A5D7159,True,1525,0,,,,0x00000000,0x00000000
1557,root\content\release64\frontier\0x96E04D47\0xA2797924,0xA2797924,0xA2797924,True,1525,0,,,,0x00000000,0x00000000
1558,root\content\release64\frontier\0x96E04D47\0xB2D95202,0xB2D95202,0xB2D95202,True,1525,0,,,,0x00000000,0x00000000
1559,root\content\release64\frontier\0x96E04D47\0xC1902830,0xC1902830,0xC1902830,True,1525,0,,,,0x00000000,0x00000000
1560,root\content\release64\frontier\0x96E04D47\0xD1C6A9DB,0xD1C6A9DB,0xD1C6A9DB,True,1525,0,,,,0x00000000,0x00000000
1561,root\content\release64\frontier\0x96E04D47\0xD78EB91E,0xD78EB91E,0xD78EB91E,True,1525,0,,,,0x00000000,0x00000000
1562,root\content\release64\frontier\0x96E04D47\0x19B3A683\0x3923DEFB,0x3923DEFB,0x3923DEFB,False,1551,2796,7047168,2,.wsc/.csc script,0x80000000,0x80000003
1563,root\content\release64\frontier\0x96E04D47\0x19B3A683\0xCF295E33,0xCF295E33,0xCF295E33,False,1551,666,7051264,2,.wsc/.csc script,0x80000000,0x80000001
1564,root\content\release64\frontier\0x96E04D47\0x4C611E0B\0x1A96EE21,0x1A96EE21,0x1A96EE21,False,1552,2689,7065600,2,.wsc/.csc script,0x80000000,0x80000003
1565,root\content\release64\frontier\0x96E04D47\0x4C611E0B\0xD8D3F337,0xD8D3F337,0xD8D3F337,False,1552,665,7069696,2,.wsc/.csc script,0x80000000,0x80000001
1566,root\content\release64\frontier\0x96E04D47\0x595BD762\0x11BD5974,0x11BD5974,0x11BD5974,False,1553,1249,7081984,2,.wsc/.csc script,0x80000000,0x80000001
1567,root\content\release64\frontier\0x96E04D47\0x595BD762\0x51CD4B6A,0x51CD4B6A,0x51CD4B6A,False,1553,2611,7077888,2,.wsc/.csc script,0x80000000,0x90000002
1568,root\content\release64\frontier\0x96E04D47\0x809A2397\0x6AB2A45B,0x6AB2A45B,0x6AB2A45B,False,1554,2872,7084032,2,.wsc/.csc script,0x80000000,0x80000003
1569,root\content\release64\frontier\0x96E04D47\0x809A2397\0xA874553C,0xA874553C,0xA874553C,False,1554,4932,7090176,2,.wsc/.csc script,0x80000000,0x80000005
1570,root\content\release64\frontier\0x96E04D47\0x809A2397\0xD06D6029,0xD06D6029,0xD06D6029,False,1554,665,7088128,2,.wsc/.csc script,0x80000000,0x80000001
1571,root\content\release64\frontier\0x96E04D47\0x958D5CF1\0x219FED32,0x219FED32,0x219FED32,False,1555,667,7045120,2,.wsc/.csc script,0x80000000,0x80000001
1572,root\content\release64\frontier\0x96E04D47\0x958D5CF1\0x3666FC05,0x3666FC05,0x3666FC05,False,1555,2561,7041024,2,.wsc/.csc script,0x80000000,0x80000003
1573,root\content\release64\frontier\0x96E04D47\0x9A5D7159\0x4AB23AC5,0x4AB23AC5,0x4AB23AC5,False,1556,666,7131136,2,.wsc/.csc script,0x80000000,0x80000001
1574,root\content\release64\frontier\0x96E04D47\0x9A5D7159\0x938C0157,0x938C0157,0x938C0157,False,1556,5081,7120896,2,.wsc/.csc script,0x80000000,0x80000005
1575,root\content\release64\frontier\0x96E04D47\0x9A5D7159\0x94BD60A1,0x94BD60A1,0x94BD60A1,False,1556,3248,7127040,2,.wsc/.csc script,0x80000000,0x80000003
1576,root\content\release64\frontier\0x96E04D47\0xA2797924\0x72CBC482,0x72CBC482,0x72CBC482,False,1557,665,7063552,2,.wsc/.csc script,0x80000000,0x80000001
1577,root\content\release64\frontier\0x96E04D47\0xA2797924\0xA7144F48,0xA7144F48,0xA7144F48,False,1557,2746,7059456,2,.wsc/.csc script,0x80000000,0x80000003
1578,root\content\release64\frontier\0x96E04D47\0xB2D95202\0x0A79761F,0x0A79761F,0x0A79761F,False,1558,5349,7096320,2,.wsc/.csc script,0x80000000,0x80000005
1579,root\content\release64\frontier\0x96E04D47\0xB2D95202\0x623EB59D,0x623EB59D,0x623EB59D,False,1558,3296,7102464,2,.wsc/.csc script,0x80000000,0x80000003
1580,root\content\release64\frontier\0x96E04D47\0xB2D95202\0xFE48B948,0xFE48B948,0xFE48B948,False,1558,666,7106560,2,.wsc/.csc script,0x80000000,0x80000001
1581,root\content\release64\frontier\0x96E04D47\0xC1902830\0x1C6929E4,0x1C6929E4,0x1C6929E4,False,1559,2784,7053312,2,.wsc/.csc script,0x80000000,0x80000003
1582,root\content\release64\frontier\0x96E04D47\0xC1902830\0xF4D8341D,0xF4D8341D,0xF4D8341D,False,1559,665,7057408,2,.wsc/.csc script,0x80000000,0x80000001
1583,root\content\release64\frontier\0x96E04D47\0xD1C6A9DB\0x258A5636,0x258A5636,0x258A5636,False,1560,1248,7075840,2,.wsc/.csc script,0x80000000,0x80000001
1584,root\content\release64\frontier\0x96E04D47\0xD1C6A9DB\0xD355B6C8,0xD355B6C8,0xD355B6C8,False,1560,2608,7071744,2,.wsc/.csc script,0x80000000,0x90000002
1585,root\content\release64\frontier\0x96E04D47\0xD78EB91E\0x494F3929,0x494F3929,0x494F3929,False,1561,5314,7108608,2,.wsc/.csc script,0x80000000,0x80000005
1586,root\content\release64\frontier\0x96E04D47\0xD78EB91E\0x4BFAB924,0x4BFAB924,0x4BFAB924,False,1561,3239,7114752,2,.wsc/.csc script,0x80000000,0x80000003
1587,root\content\release64\frontier\0x96E04D47\0xD78EB91E\0x9DF2DE50,0x9DF2DE50,0x9DF2DE50,False,1561,666,7118848,2,.wsc/.csc script,0x80000000,0x80000001
1588,root\content\release64\frontier\0xDCF649E3\0x05E70913,0x05E70913,0x05E70913,True,1526,0,,,,0x00000000,0x00000000
1589,root\content\release64\frontier\0xDCF649E3\0x1494BD7D,0x1494BD7D,0x1494BD7D,True,1526,0,,,,0x00000000,0x00000000
1590,root\content\release64\frontier\0xDCF649E3\0x186E28ED,0x186E28ED,0x186E28ED,True,1526,0,,,,0x00000000,0x00000000
1591,root\content\release64\frontier\0xDCF649E3\0x27BC7924,0x27BC7924,0x27BC7924,True,1526,0,,,,0x00000000,0x00000000
1592,root\content\release64\frontier\0xDCF649E3\0x2AC4CD9A,0x2AC4CD9A,0x2AC4CD9A,True,1526,0,,,,0x00000000,0x00000000
1593,root\content\release64\frontier\0xDCF649E3\0x32B062A5,0x32B062A5,0x32B062A5,True,1526,0,,,,0x00000000,0x00000000
1594,root\content\release64\frontier\0xDCF649E3\0x3AE98A16,0x3AE98A16,0x3AE98A16,True,1526,0,,,,0x00000000,0x00000000
1595,root\content\release64\frontier\0xDCF649E3\0x50A2B588,0x50A2B588,0x50A2B588,True,1526,0,,,,0x00000000,0x00000000
1596,root\content\release64\frontier\0xDCF649E3\0x5785434D,0x5785434D,0x5785434D,True,1526,0,,,,0x00000000,0x00000000
1597,root\content\release64\frontier\0xDCF649E3\0x6D376EB1,0x6D376EB1,0x6D376EB1,True,1526,0,,,,0x00000000,0x00000000
1598,root\content\release64\frontier\0xDCF649E3\0x7BE15AF8,0x7BE15AF8,0x7BE15AF8,True,1526,0,,,,0x00000000,0x00000000
1599,root\content\release64\frontier\0xDCF649E3\0x8A1F7774,0x8A1F7774,0x8A1F7774,True,1526,0,,,,0x00000000,0x00000000
1600,root\content\release64\frontier\0xDCF649E3\0x8D1B3BE0,0x8D1B3BE0,0x8D1B3BE0,True,1526,0,,,,0x00000000,0x00000000
1601,root\content\release64\frontier\0xDCF649E3\0x9DFE9F32,0x9DFE9F32,0x9DFE9F32,True,1526,0,,,,0x00000000,0x00000000
1602,root\content\release64\frontier\0xDCF649E3\0xA898F2DB,0xA898F2DB,0xA898F2DB,True,1526,0,,,,0x00000000,0x00000000
1603,root\content\release64\frontier\0xDCF649E3\0xAC453BBF,0xAC453BBF,0xAC453BBF,True,1526,0,,,,0x00000000,0x00000000
1604,root\content\release64\frontier\0xDCF649E3\0xB7035137,0xB7035137,0xB7035137,True,1526,0,,,,0x00000000,0x00000000
1605,root\content\release64\frontier\0xDCF649E3\0xBA5A965E,0xBA5A965E,0xBA5A965E,True,1526,0,,,,0x00000000,0x00000000
1606,root\content\release64\frontier\0xDCF649E3\0xC15765E3,0xC15765E3,0xC15765E3,True,1526,0,,,,0x00000000,0x00000000
1607,root\content\release64\frontier\0xDCF649E3\0xE94D35D2,0xE94D35D2,0xE94D35D2,True,1526,0,,,,0x00000000,0x00000000
1608,root\content\release64\frontier\0xDCF649E3\0xF2460E38,0xF2460E38,0xF2460E38,True,1526,0,,,,0x00000000,0x00000000
1609,root\content\release64\frontier\0xDCF649E3\0xF9D28E84,0xF9D28E84,0xF9D28E84,True,1526,0,,,,0x00000000,0x00000000
1610,root\content\release64\frontier\0xDCF649E3\0xFC6C761E,0xFC6C761E,0xFC6C761E,True,1526,0,,,,0x00000000,0x00000000
1611,root\content\release64\frontier\0xDCF649E3\0xFD0423B4,0xFD0423B4,0xFD0423B4,True,1526,0,,,,0x00000000,0x00000000
1612,root\content\release64\frontier\0xDCF649E3\0x05E70913\0x4F234577,0x4F234577,0x4F234577,False,1588,60806,8128512,2,.wsc/.csc script,0x80000000,0x80000027
1613,root\content\release64\frontier\0xDCF649E3\0x1494BD7D\0x01F982CC,0x01F982CC,0x01F982CC,False,1589,73889,7940096,2,.wsc/.csc script,0x80000000,0x8000002D
1614,root\content\release64\frontier\0xDCF649E3\0x186E28ED\0x30140A39,0x30140A39,0x30140A39,False,1590,59185,7200768,2,.wsc/.csc script,0x80000000,0x80000027
1615,root\content\release64\frontier\0xDCF649E3\0x27BC7924\0x9DFF879D,0x9DFF879D,0x9DFF879D,False,1591,68928,7485440,2,.wsc/.csc script,0x80000000,0x8000002B
1616,root\content\release64\frontier\0xDCF649E3\0x2AC4CD9A\0x3BE35278,0x3BE35278,0x3BE35278,False,1592,66317,7133184,2,.wsc/.csc script,0x80000000,0x8000002D
1617,root\content\release64\frontier\0xDCF649E3\0x32B062A5\0x94068461,0x94068461,0x94068461,False,1593,60159,8067072,2,.wsc/.csc script,0x80000000,0x8000002B
1618,root\content\release64\frontier\0xDCF649E3\0x3AE98A16\0x521A7EF9,0x521A7EF9,0x521A7EF9,False,1594,53031,7747584,2,.wsc/.csc script,0x80000000,0x80000025
1619,root\content\release64\frontier\0xDCF649E3\0x50A2B588\0x870914D9,0x870914D9,0x870914D9,False,1595,47663,7698432,2,.wsc/.csc script,0x80000000,0x9000001E
1620,root\content\release64\frontier\0xDCF649E3\0x5785434D\0x245D0D61,0x245D0D61,0x245D0D61,False,1596,70506,7868416,2,.wsc/.csc script,0x80000000,0x8000002D
1621,root\content\release64\frontier\0xDCF649E3\0x6D376EB1\0xE975CB5B,0xE975CB5B,0xE975CB5B,False,1597,67553,7800832,2,.wsc/.csc script,0x80000000,0x8000002B
1622,root\content\release64\frontier\0xDCF649E3\0x7BE15AF8\0x37476C17,0x37476C17,0x37476C17,False,1598,58756,8189952,2,.wsc/.csc script,0x80000000,0x80000029
1623,root\content\release64\frontier\0xDCF649E3\0x8A1F7774\0xAF013698,0xAF013698,0xAF013698,False,1599,50920,8249344,2,.wsc/.csc script,0x80000000,0xC0000020
1624,root\content\release64\frontier\0xDCF649E3\0x8D1B3BE0\0xEF2FB78F,0xEF2FB78F,0xEF2FB78F,False,1600,58852,7260160,2,.wsc/.csc script,0x80000000,0x90000026
1625,root\content\release64\frontier\0xDCF649E3\0x9DFE9F32\0x6FB1D29E,0x6FB1D29E,0x6FB1D29E,False,1601,50650,8300544,2,.wsc/.csc script,0x80000000,0x9000001E
