offset,offset_hex,opcode,kind,semantics,instruction_size,instruction_hex,delta,target_candidate
275359,0x4339F,83,call_candidate,call2,3,53 AB 7A,-21638,253724
275866,0x4359A,83,call_candidate,call2,3,53 AB 7A,-21638,254231
276373,0x43795,83,call_candidate,call2,3,53 AB 7A,-21638,254738
276930,0x439C2,83,call_candidate,call2,3,53 AB 7A,-21638,255295
277487,0x43BEF,83,call_candidate,call2,3,53 AB 7A,-21638,255852
278044,0x43E1C,83,call_candidate,call2,3,53 AB 7A,-21638,256409
278524,0x43FFC,98,branch_candidate,unconditional_jump,3,62 00 01,1,278528
278605,0x4404D,83,call_candidate,call2,3,53 AB 7A,-21638,256970
279162,0x4427A,83,call_candidate,call2,3,53 AB 7A,-21638,257527
279719,0x444A7,83,call_candidate,call2,3,53 AB 7A,-21638,258084
280270,0x446CE,83,call_candidate,call2,3,53 AB 7A,-21638,258635
280821,0x448F5,83,call_candidate,call2,3,53 AB 7A,-21638,259186
281368,0x44B18,83,call_candidate,call2,3,53 AB 7A,-21638,259733
281885,0x44D1D,83,call_candidate,call2,3,53 AB 7A,-21638,260250
282408,0x44F28,83,call_candidate,call2,3,53 AB 7A,-21638,260773
282926,0x4512E,83,call_candidate,call2,3,53 AB 7A,-21638,261291
283514,0x4537A,83,call_candidate,call2,3,53 AB 7A,-21638,261879
284102,0x455C6,83,call_candidate,call2,3,53 AB 7A,-21638,262467
284690,0x45812,83,call_candidate,call2,3,53 AB 7A,-21638,263055
285278,0x45A5E,83,call_candidate,call2,3,53 AB 7A,-21638,263643
285866,0x45CAA,83,call_candidate,call2,3,53 AB 7A,-21638,264231
286434,0x45EE2,83,call_candidate,call2,3,53 AB 7A,-21638,264799
287002,0x4611A,83,call_candidate,call2,3,53 AB 7A,-21638,265367
287576,0x46358,83,call_candidate,call2,3,53 AB 7A,-21638,265941
288144,0x46590,83,call_candidate,call2,3,53 AB 7A,-21638,266509
288695,0x467B7,83,call_candidate,call2,3,53 AB 7A,-21638,267060
289252,0x469E4,83,call_candidate,call2,3,53 AB 7A,-21638,267617
289821,0x46C1D,83,call_candidate,call2,3,53 AB 7A,-21638,268186
290384,0x46E50,83,call_candidate,call2,3,53 AB 7A,-21638,268749
290953,0x47089,83,call_candidate,call2,3,53 AB 7A,-21638,269318
291516,0x472BC,83,call_candidate,call2,3,53 AB 7A,-21638,269881
292085,0x474F5,83,call_candidate,call2,3,53 AB 7A,-21638,270450
292660,0x47734,83,call_candidate,call2,3,53 AB 7A,-21638,271025
293241,0x47979,83,call_candidate,call2,3,53 AB 7A,-21638,271606
293816,0x47BB8,83,call_candidate,call2,3,53 AB 7A,-21638,272181
294397,0x47DFD,83,call_candidate,call2,3,53 AB 7A,-21638,272762
294973,0x4803D,83,call_candidate,call2,3,53 AB 7A,-21638,273338
295574,0x48296,83,call_candidate,call2,3,53 AB 7A,-21638,273939
296175,0x484EF,83,call_candidate,call2,3,53 AB 7A,-21638,274540
296776,0x48748,83,call_candidate,call2,3,53 AB 7A,-21638,275141
297377,0x489A1,83,call_candidate,call2,3,53 AB 7A,-21638,275742
297963,0x48BEB,83,call_candidate,call2,3,53 AB 7A,-21638,276328
298529,0x48E21,83,call_candidate,call2,3,53 AB 7A,-21638,276894
299091,0x49053,83,call_candidate,call2,3,53 AB 7A,-21638,277456
299662,0x4928E,83,call_candidate,call2,3,53 AB 7A,-21638,278027
300233,0x494C9,83,call_candidate,call2,3,53 AB 7A,-21638,278598
300798,0x496FE,83,call_candidate,call2,3,53 AB 7A,-21638,279163
301369,0x49939,83,call_candidate,call2,3,53 AB 7A,-21638,279734
301934,0x49B6E,83,call_candidate,call2,3,53 AB 7A,-21638,280299
302505,0x49DA9,83,call_candidate,call2,3,53 AB 7A,-21638,280870
303070,0x49FDE,83,call_candidate,call2,3,53 AB 7A,-21638,281435
303641,0x4A219,83,call_candidate,call2,3,53 AB 7A,-21638,282006
304206,0x4A44E,83,call_candidate,call2,3,53 AB 7A,-21638,282571
304777,0x4A689,83,call_candidate,call2,3,53 AB 7A,-21638,283142
305342,0x4A8BE,83,call_candidate,call2,3,53 AB 7A,-21638,283707
305913,0x4AAF9,83,call_candidate,call2,3,53 AB 7A,-21638,284278
306478,0x4AD2E,83,call_candidate,call2,3,53 AB 7A,-21638,284843
307049,0x4AF69,83,call_candidate,call2,3,53 AB 7A,-21638,285414
307614,0x4B19E,83,call_candidate,call2,3,53 AB 7A,-21638,285979
308187,0x4B3DB,83,call_candidate,call2,3,53 AB 7A,-21638,286552
308754,0x4B612,83,call_candidate,call2,3,53 AB 7A,-21638,287119
309321,0x4B849,83,call_candidate,call2,3,53 AB 7A,-21638,287686
309888,0x4BA80,83,call_candidate,call2,3,53 AB 7A,-21638,288253
310434,0x4BCA2,83,call_candidate,call2,3,53 AB 7A,-21638,288799
310980,0x4BEC4,83,call_candidate,call2,3,53 AB 7A,-21638,289345
