index,type,path,name,extension,offset,size_in_archive,total_size,is_resource,is_compressed,resource_type
2768,file,root/strings/subtitle_intro01_cs02-mx.wst,subtitle_intro01_cs02-mx.wst,.wst,85622784,339,256,True,True,1
2769,file,root/strings/subtitle_mexican_army_05_p3-chs.wst,subtitle_mexican_army_05_p3-chs.wst,.wst,88977408,1167,256,True,True,1
2770,file,root/strings/subtitle_rcm_29_cs01_jack-chs.wst,subtitle_rcm_29_cs01_jack-chs.wst,.wst,96200704,741,256,True,True,1
2771,file,root/strings/subtitle_outlaw03_cs04-fr.wst,subtitle_outlaw03_cs04-fr.wst,.wst,89309184,478,256,True,True,1
2772,file,root/strings/subtitle_home03_cs04_a-jp.wst,subtitle_home03_cs04_a-jp.wst,.wst,85256192,462,256,True,True,1
2773,file,root/strings/subtitle_gun05_end-br.wst,subtitle_gun05_end-br.wst,.wst,84373504,291,256,True,True,1
2774,file,root/strings/subtitle_rcm_20_cs01-es.wst,subtitle_rcm_20_cs01-es.wst,.wst,95504384,885,256,True,True,1
2775,file,root/strings/subtitle_rebel06_cs03-es.wst,subtitle_rebel06_cs03-es.wst,.wst,97333248,1054,256,True,True,1
2776,file,root/strings/subtitle_rebel06_cs05_d-pl.wst,subtitle_rebel06_cs05_d-pl.wst,.wst,97503232,145,256,True,True,1
2777,file,root/strings/subtitle_rcm_19_cs04-ru.wst,subtitle_rcm_19_cs04-ru.wst,.wst,95440896,623,256,True,True,1
2778,file,root/strings/mexarmy05-pl.wst,mexarmy05-pl.wst,.wst,64983040,9083,2048,True,True,1
2779,file,root/strings/home02ranch02-pl.wst,home02ranch02-pl.wst,.wst,49563648,1562,256,True,True,1
2780,file,root/strings/subtitle_merchant02_cs03_c_p1_win32.strtbl,subtitle_merchant02_cs03_c_p1_win32.strtbl,.strtbl,87380448,8650,8650,False,False,
2781,file,root/strings/subtitle_intro_pre_tunnel_a-cht.wst,subtitle_intro_pre_tunnel_a-cht.wst,.wst,86013952,453,256,True,True,1
2782,file,root/strings/subtitle_gun03_cs05-ko.wst,subtitle_gun03_cs05-ko.wst,.wst,84363264,182,256,True,True,1
2783,file,root/strings/global_patch-cht.wst,global_patch-cht.wst,.wst,30529536,1715,256,True,True,1
